token_seq,target_comment
"function _rejectMint ( uint256 nonce , uint256 reason ) checkIsAddressValid ( pendingMints [ nonce ] . to ) { rejectedMintBalance [ pendingMints [ nonce ] . to ] = rejectedMintBalance [ pendingMints [ nonce ] . to ] . add ( pendingMints [ nonce ] . weiAmount ) ; emit MintRejected ( pendingMints [ nonce ] . to , pendingMints [ nonce ] . tokens , pendingMints [ nonce ] . weiAmount , nonce , reason ) ; delete pendingMints [ nonce ] ; }",Reject buy tokens request called internally in the rejectMint and bulkRejectMints functions.
function getPeriodIdx ( uint256 timestamp ) public pure returns ( uint256 ) { return timestamp / 1 weeks ; },Calculates the Week index for the given timestamp.
"function validateBroadcasterSig ( string _streamId , uint256 _segmentNumber , bytes32 _dataHash , bytes _broadcasterSig , address _broadcaster ) public pure returns ( bool ) { return ECRecovery . recover ( personalSegmentHash ( _streamId , _segmentNumber , _dataHash ) , _broadcasterSig ) == _broadcaster ; }",Checks if a segment was signed by a broadcaster address.
function areaPrice ( uint16 [ ] _blockList ) external view returns ( uint _totalPrice ) { _totalPrice = 0 ; for ( uint i = 0 ; i < _blockList . length ; i ++ ) { // As sell price value is arbitrary add is overflow-safe here _totalPrice = _totalPrice . add ( getBlockPrice ( _blockList [ i ] ) ) ; } },Get a sell price for a list of blocks.
"function removeTokenFrom ( address _from , uint256 _tokenId ) internal { uint64 [ ] storage ownedList = ownedTokens [ _from ] ; TokenLookup storage lookupData = tokenLookup [ _tokenId ] ; require ( lookupData . owner == _from , ""From address is incorrect"" ) ; lookupData . owner = address ( 0 ) ; //update ownedTokens references uint64 replacementTokenIndex = ownedList [ ownedList . length - 1 ] ; delete ownedList [ ownedList . length - 1 ] ; ownedList . length -- ; if ( lookupData . ownedIndex < ownedList . length ) { //we just removed the last token index in the array, but if this wasn't the one to remove, then swap it with the one to remove ownedList [ lookupData . ownedIndex ] = replacementTokenIndex ; tokenLookup [ pixelcons [ replacementTokenIndex ] . tokenId ] . ownedIndex = lookupData . ownedIndex ; } lookupData . ownedIndex = 0 ; }",Throws if the given address is not indeed the owner of the token.
"function submitRemoveOwnerTransaction ( address owner ) public ownerExists ( msg . sender ) returns ( uint transactionId ) { transactionId = addTransaction ( owner , 0 , 2 ) ; confirmTransaction ( transactionId ) ; }",Allows an owner to submit and confirm a withdraw token transaction.
"function addTickets ( address _user , uint32 _drawDate , uint64 _price , uint8 [ ] _balls ) onlyOwner public { require ( ! _results [ _drawDate ] . hadDraws ) ; uint32 [ ] memory _idTickets = new uint32 [ ] ( _balls . length / 5 ) ; uint32 id = idTicket ; for ( uint8 i = 0 ; i < _balls . length ; i += 5 ) { require ( checkRedBall ( _balls [ i + 4 ] ) ) ; require ( checkBall ( _balls [ i ] ) ) ; require ( checkBall ( _balls [ i + 1 ] ) ) ; require ( checkBall ( _balls [ i + 2 ] ) ) ; require ( checkBall ( _balls [ i + 3 ] ) ) ; id ++ ; tickets [ id ] . player = _user ; tickets [ id ] . drawDate = _drawDate ; tickets [ id ] . price = _price ; tickets [ id ] . redBall = _balls [ i + 4 ] ; tickets [ id ] . ball1 = _balls [ i ] ; tickets [ id ] . ball2 = _balls [ i + 1 ] ; tickets [ id ] . ball3 = _balls [ i + 2 ] ; tickets [ id ] . ball4 = _balls [ i + 3 ] ; _draws [ _drawDate ] . tickets [ _draws [ _drawDate ] . count ] = id ; _draws [ _drawDate ] . count ++ ; _idTickets [ i / 5 ] = id ; } idTicket = id ; emit logBuyTicketSumary ( _user , _idTickets , _drawDate ) ; }",AddTickets allow admin add ticket to player for buy ticket fail.
function bonusBalanceOf ( address owner_ ) public view returns ( uint ) { return bonusBalances [ owner_ ] ; },Gets the balance of bonus tokens the specified address.
"function authorizedBurnTokens ( address receiver , uint value ) public onlyAuthorized { token . burn ( receiver , value ) ; emit AuthorizedBurn ( receiver , value ) ; }",Allows authorized acces to burn tokens.
function _forwardFunds ( ) internal { wallet . transfer ( address ( this ) . balance ) ; },Overrides parent to forward the complete balance to the wallet. This contract should never contain any ether.
function totalSupply ( ) public view returns ( uint256 ) { return _allTokens . length ; },Gets the total amount of tokens stored by the contract.
"function withdraw ( address _payee ) public onlyOwner { uint256 payment = deposits [ _payee ] ; assert ( token . balanceOf ( address ( this ) ) >= payment ) ; deposits [ _payee ] = 0 ; token . safeTransfer ( _payee , payment ) ; emit Withdrawn ( _payee , payment ) ; }",Withdraw accumulated balance for a payee.
"function approve ( address spender , uint256 value ) public returns ( bool ) { require ( spender != address ( 0 ) ) ; value = SafeMath . mul ( value , 1 ether ) ; _allowed [ msg . sender ] [ spender ] = value ; emit Approval ( msg . sender , spender , value ) ; return true ; }",Approve the passed address to spend the specified amount of coins on behalf of msg.sender.
function lockAddress ( address target ) public onlyOwner { require ( owner != target ) ; require ( ! lockedStatusAddress [ target ] ) ; for ( uint256 i = 0 ; i < vestedAddresses . length ; i ++ ) { require ( tokenVestingContracts [ vestedAddresses [ i ] ] != target ) ; } lockedStatusAddress [ target ] = true ; emit Locked ( target ) ; },Allows token issuer to lock token transfer for an address.
function getWithdrawalCoolingPeriod ( ) external view returns ( uint ) { return withdrawalCoolingPeriod ; },Get the withdrawalCoolingPeriod parameter value.
"function getTokensAmount ( uint _amountOfToken , uint _priceAmountOfToken , uint _value ) returns ( uint tokensToBuy ) { uint currentStep ; uint tokensRemoved = tokensSupplied ; for ( currentStep = 0 ; currentStep < tokenAmounts . length ; currentStep ++ ) { if ( tokensRemoved >= tokenAmounts [ currentStep ] ) { tokensRemoved -= tokenAmounts [ currentStep ] ; } else { break ; } } assert ( currentStep < tokenAmounts . length ) ; uint result = 0 ; for ( ; currentStep <= tokenAmounts . length ; currentStep ++ ) { assert ( currentStep < tokenAmounts . length ) ; uint tokenOnStepLeft = tokenAmounts [ currentStep ] - tokensRemoved ; tokensRemoved = 0 ; uint howManyTokensCanBuy = _value * _amountOfToken / _priceAmountOfToken * tokenPriceDivides [ currentStep ] / tokenPriceMultiplies [ currentStep ] ; if ( howManyTokensCanBuy > tokenOnStepLeft ) { result = add ( result , tokenOnStepLeft ) ; uint spent = tokenOnStepLeft * _priceAmountOfToken / _amountOfToken * tokenPriceMultiplies [ currentStep ] / tokenPriceDivides [ currentStep ] ; if ( _value <= spent ) { break ; } _value -= spent ; tokensRemoved = 0 ; } else { result = add ( result , howManyTokensCanBuy ) ; break ; } } return result ; }",Calculates number of tokens RMC for buying with custom price of token.
"function hasAccess ( address _user , uint8 _transaction ) public view returns ( bool ) { require ( _user != address ( 0 ) ) ; return accessRights [ _user ] [ _transaction ] ; }",Check if user has access to a determined transaction.
"function finalizeMigration ( Proxy identity ) public onlyOlderOwner ( identity ) { require ( migrationInitiated [ identity ] != 0 && migrationInitiated [ identity ] + adminTimeLock < now ) ; address newIdManager = migrationNewAddress [ identity ] ; delete migrationInitiated [ identity ] ; delete migrationNewAddress [ identity ] ; identity . transfer ( newIdManager ) ; delete recoveryKeys [ identity ] ; // We can only delete the owner that we know of. All other owners // needs to be removed before a call to this method. delete owners [ identity ] [ msg . sender ] ; LogMigrationFinalized ( identity , newIdManager , msg . sender ) ; }",Allows an owner to finalize migration once adminTimeLock time has passed.
"function transferFrom ( address _from , address _to , uint256 _value ) public validDestination ( _to ) onlyWhenTransferEnabled ( _to ) returns ( bool ) { return super . transferFrom ( _from , _to , _value ) ; }",Override transferFrom token for a specified address to add onlyWhenTransferEnabled and validDestination.
function isContract ( address _address ) internal view returns ( bool ) { uint size ; // solhint-disable-next-line no-inline-assembly assembly { size := extcodesize ( _address ) } return size > 0 ; },Utility method to check if an address is a contract.
function isUnlocked ( ) public view returns ( bool ) { return ( getUnlockTime ( ) >= getTime ( ) ) ; },Is the contract unlocked or not.
"function calculateWdxFee ( uint256 _etherAmount , uint256 _tokenRatio , uint256 _feeRate ) internal pure returns ( uint256 ) { return div ( div ( mul ( _etherAmount , 1e18 ) , _tokenRatio ) , mul ( _feeRate , 2 ) ) ; }",Calculate the fee in WDX.
"function processDiceBet ( uint _betNum , uint _betValue , int _balance , bytes32 _serverSeed , bytes32 _playerSeed ) pure returns ( int ) { assert ( _betNum > 0 && _betNum < DICE_RANGE ) ; // check who has won bool playerWon = calculateDiceWinner ( _serverSeed , _playerSeed , _betNum ) ; if ( playerWon ) { int profit = calculateDiceProfit ( _betNum , _betValue ) ; return _balance + profit ; } else { return _balance - int ( _betValue ) ; } }",Calculate new balance after executing bet.
"function __callback ( bytes32 myid , string result ) public { bytes memory proof = new bytes ( 1 ) ; __callback ( myid , result , proof ) ; }",Oraclize default callback without the proof set.
"function addVersion ( string version , address implementation ) external onlyOwner { require ( versions [ version ] == 0x0 ) ; versions [ version ] = implementation ; emit VersionAdded ( version , implementation ) ; }",Registers a new version with its implementation address.
function checkBalance ( ) public view returns ( uint256 ) { return getBalance ( msg . sender ) ; },Gets balance of the sender address.
"function numberToAddress ( uint256 _number , address _token ) external { require ( inLine [ _number ] == address ( 0 ) ) ; inLine [ _number ] = _token ; }",Allows associating a number to an address.
"function reClaimBalance ( ) public onlyAdmin { uint256 taBal = token . balanceOf ( this ) ; token . transfer ( wallet , taBal ) ; }",Allow Admin to reclaim all unclaim tokens back to the specified wallet.
"function burn ( uint256 _value ) public { uint256 curTotalSupply = totalSupply ( ) ; uint256 previousBalanceFrom = balanceOf ( msg . sender ) ; updateValueAtNow ( totalSupplyHistory , curTotalSupply . sub ( _value ) ) ; updateValueAtNow ( balances [ msg . sender ] , previousBalanceFrom . sub ( _value ) ) ; emit Burn ( msg . sender , _value ) ; emit Transfer ( msg . sender , 0 , _value ) ; }",Called to burn _value of tokens by the msg.sender.
function updateGasPrice ( ) { if ( betCount_ > 1 ) { uint256 gasPrice = ( betTotalGasprice_ - 1 ) / ( betCount_ - 1 ) ; assert ( gasPrice > 0 ) ; setQueryCallbackGasPrice ( gasPrice ) ; } },Set gas price and try query random.
"function remove ( Role storage _role , address _account ) internal { _role . bearer [ _account ] = false ; }",Remove an account's access to this role.
"function burnFromIco ( ) onlyIco public { uint256 remainingTokens = balanceOf ( addressIco ) ; balances [ addressIco ] = balances [ addressIco ] . sub ( remainingTokens ) ; totalSupply_ = totalSupply_ . sub ( remainingTokens ) ; Transfer ( addressIco , address ( 0 ) , remainingTokens ) ; }",Burn remaining tokens from the ICO balance.
"function createPoll ( bytes _ipfsHash , uint16 _numOptions , uint256 _startTime , uint256 _endTime , AccountRegistryInterface _registry , SigningLogicInterface _signingLogic , address _pollAdmin ) public returns ( address ) { Poll newPoll = new Poll ( _ipfsHash , _numOptions , _startTime , _endTime , msg . sender , _registry , _signingLogic , _pollAdmin ) ; polls . push ( newPoll ) ; emit PollCreated ( newPoll , msg . sender ) ; return newPoll ; }",Create a poll and store the address of the poll in this contract.
"function interfaceFreezeTokens ( address _owner , uint _tokens ) public onlyInterfaceContract hasAvailableTokens ( _owner , _tokens ) { frozenHoldings [ _owner ] += _tokens ; }",The interface can freeze tokens.
function claimTokens ( ) public { claim ( msg . sender ) ; },Claim all vested tokens up to current date for myself.
"function totalRedemptionIdValue ( address _who , uint64 _redemptionId ) public constant returns ( uint256 ) { require ( _who != address ( 0 ) ) ; uint256 total = 0 ; uint64 numberOfRedemptions = redemptionCount ( _who ) ; for ( uint64 i = 0 ; i < numberOfRedemptions ; i ++ ) { if ( tokenRedemptions [ _who ] [ i ] . redemptionId == _redemptionId ) { total = SafeMath . add ( total , tokenRedemptions [ _who ] [ i ] . value ) ; } } return total ; }","Gets the total value redemeed from a specific address, for a single global redemption event."
"function decreaseAllowance ( address spender , uint256 subtractedValue ) public returns ( bool ) { require ( spender != address ( 0 ) ) ; subtractedValue = SafeMath . mul ( subtractedValue , 1 ether ) ; _allowed [ msg . sender ] [ spender ] = ( _allowed [ msg . sender ] [ spender ] . sub ( subtractedValue ) ) ; emit Approval ( msg . sender , spender , _allowed [ msg . sender ] [ spender ] ) ; return true ; }",Decrease the amount of coins that an owner allowed to a spender.
"function burnFrom ( address _from , uint256 _value ) public returns ( bool ) { require ( _value > 0 ) ; var allowance = allowed [ _from ] [ msg . sender ] ; require ( allowance >= _value ) ; balances [ _from ] = balances [ _from ] . sub ( _value ) ; totalSupply = totalSupply . sub ( _value ) ; allowed [ _from ] [ msg . sender ] = allowance . sub ( _value ) ; Burn ( _from , _value ) ; return true ; }",Burn tokens from the specified address.
"function BuyLimit ( uint _maxPrice ) public { require ( msg . value >= tokenPriceMin ) ; assert ( ! isHalted ) ; uint boughtTokens ; uint averagePrice ; uint purchaseValue ; ( boughtTokens , purchaseValue ) = getBuyPrice ( msg . value ) ; if ( boughtTokens == 0 ) { // bid to small, return ether and abort msg . sender . transfer ( msg . value ) ; return ; } averagePrice = purchaseValue . div ( boughtTokens ) ; if ( averagePrice > _maxPrice ) { // price too high, return ether and abort msg . sender . transfer ( msg . value ) ; return ; } assert ( averagePrice >= tokenPriceMin ) ; assert ( purchaseValue <= msg . value ) ; totalSupply = totalSupply . add ( boughtTokens ) ; balances [ msg . sender ] = balances [ msg . sender ] . add ( boughtTokens ) ; LogBuy ( msg . sender , boughtTokens , purchaseValue . div ( 1000000000000000000 ) , totalSupply ) ; if ( msg . value > purchaseValue ) { msg . sender . transfer ( msg . value . sub ( purchaseValue ) ) ; } EthersRaised += purchaseValue . div ( 1000000000000000000 ) ; }",Buy tokens with limit maximum average price.
